"Date","FullDate","RH","AirTemp","SoilTemp","Rainfall","DewPoint","GustSpeed","LeafWetness","SoilMoisture","WindSpeed","WindDirection"
2020-09-03,"09/03/20 19:35:00",86,22.49,21.7,0,20.06,0.7,7.1,0.2817,0,274
2020-09-03,"09/03/20 19:40:00",86.5,22.42,21.7,0,20.08,0.7,7.6,0.2817,0,285
2020-09-03,"09/03/20 19:45:00",87.1,22.2,21.7,0,19.98,0,8.2,0.2817,0,295
2020-09-03,"09/03/20 19:50:00",87.6,21.96,21.7,0,19.84,0,14.1,0.2817,0,295
2020-09-03,"09/03/20 19:55:00",88.3,21.82,21.7,0,19.82,0,27.6,0.2817,0,295
2020-09-03,"09/03/20 20:00:00",88.7,21.68,21.7,0,19.75,0,75.9,0.2817,0,295
2020-09-03,"09/03/20 20:05:00",89.2,21.34,21.7,0,19.52,0,100,0.2817,0,295
2020-09-03,"09/03/20 20:10:00",90.2,21.15,21.68,0,19.51,0,100,0.2817,0,295
2020-09-03,"09/03/20 20:15:00",90.8,20.91,21.68,0,19.38,0,100,0.2817,0,295
2020-09-03,"09/03/20 20:20:00",91.5,20.7,21.68,0,19.29,0,100,0.2817,0,295
2020-09-03,"09/03/20 20:25:00",92,20.63,21.68,0,19.31,0,100,0.2817,0,295
2020-09-03,"09/03/20 20:30:00",92.5,20.53,21.68,0,19.3,0,100,0.2817,0,295
2020-09-03,"09/03/20 20:35:00",93.1,20.56,21.68,0,19.43,0,100,0.2817,0,295
2020-09-03,"09/03/20 20:40:00",93.3,20.53,21.68,0,19.44,0,100,0.2813,0,295
2020-09-03,"09/03/20 20:45:00",93.7,20.46,21.65,0,19.44,0,100,0.2817,0,295
2020-09-03,"09/03/20 20:50:00",94,20.44,21.65,0,19.46,0,100,0.2817,0,296
2020-09-03,"09/03/20 20:55:00",94.4,20.48,21.65,0,19.58,0.3,100,0.2817,0,298
2020-09-03,"09/03/20 21:00:00",94.5,20.48,21.65,0,19.6,0,100,0.2817,0,126
2020-09-03,"09/03/20 21:05:00",94.7,20.46,21.65,0,19.61,0,100,0.2821,0,126
2020-09-03,"09/03/20 21:10:00",94.8,20.44,21.63,0,19.6,0,100,0.2817,0,126
2020-09-03,"09/03/20 21:15:00",95,20.39,21.63,0,19.59,0,100,0.2817,0,126
2020-09-03,"09/03/20 21:20:00",95.3,20.29,21.63,0,19.54,0,100,0.2817,0,126
2020-09-03,"09/03/20 21:25:00",95.6,20.34,21.63,0,19.64,0.7,100,0.2817,0,157
2020-09-03,"09/03/20 21:30:00",95.7,20.29,21.6,0,19.61,0,100,0.2821,0,190
2020-09-03,"09/03/20 21:35:00",95.9,20.29,21.6,0,19.64,0,100,0.2817,0,190
2020-09-03,"09/03/20 21:40:00",96,20.27,21.6,0,19.64,0,100,0.2817,0,190
2020-09-03,"09/03/20 21:45:00",96.3,20.32,21.6,0,19.73,0,100,0.2817,0,190
2020-09-03,"09/03/20 21:50:00",96.4,20.34,21.58,0,19.77,0,100,0.2817,0,190
2020-09-03,"09/03/20 21:55:00",96.5,20.46,21.58,0,19.91,0,100,0.2821,0,190
2020-09-03,"09/03/20 22:00:00",96.6,20.51,21.58,0,19.97,0.3,100,0.2817,0,178
2020-09-03,"09/03/20 22:05:00",96.5,20.53,21.56,0,19.98,1.3,100,0.2817,0,170
2020-09-03,"09/03/20 22:10:00",96.5,20.53,21.56,0,19.98,1,100,0.2817,0,156
2020-09-03,"09/03/20 22:15:00",96.7,20.6,21.56,0,20.09,1,100,0.2821,0.3,206
2020-09-03,"09/03/20 22:20:00",96.8,20.75,21.56,0,20.25,0.7,100,0.2821,0,209
2020-09-03,"09/03/20 22:25:00",96.8,20.91,21.53,0,20.41,2,100,0.2821,0.3,180
2020-09-03,"09/03/20 22:30:00",96.5,21.01,21.53,0,20.46,1,100,0.2821,0.3,178
2020-09-03,"09/03/20 22:35:00",96.3,21.13,21.51,0,20.54,1,100,0.2817,0.3,216
2020-09-03,"09/03/20 22:40:00",96.2,21.17,21.51,0,20.57,0.7,100,0.2821,0.3,230
2020-09-03,"09/03/20 22:45:00",96,21.22,21.51,0,20.59,0.7,100,0.2821,0.3,257
2020-09-03,"09/03/20 22:50:00",96.1,21.27,21.51,0,20.65,1,100,0.2821,0.3,90
2020-09-03,"09/03/20 22:55:00",95.9,21.22,21.51,0,20.57,1,100,0.2821,0.3,246
2020-09-03,"09/03/20 23:00:00",96,21.32,21.49,0,20.68,1,100,0.2821,0.3,241
2020-09-03,"09/03/20 23:05:00",95.9,21.1,21.49,0,20.45,0.7,100,0.2817,0,358
2020-09-03,"09/03/20 23:10:00",96.2,21.13,21.46,0,20.53,0.3,100,0.2821,0,55
2020-09-03,"09/03/20 23:15:00",96.4,21.06,21.46,0,20.49,1.7,100,0.2821,0.3,173
2020-09-03,"09/03/20 23:20:00",96.5,20.98,21.46,0,20.43,0.7,100,0.2821,0,170
2020-09-03,"09/03/20 23:25:00",96.5,21.08,21.46,0,20.53,1,100,0.2821,0.3,194
2020-09-03,"09/03/20 23:30:00",96.6,21.08,21.44,0,20.54,1,100,0.2821,0.3,173
2020-09-03,"09/03/20 23:35:00",96.7,21.06,21.44,0,20.54,0.7,100,0.2821,0,320
2020-09-03,"09/03/20 23:40:00",96.8,21.03,21.44,0,20.53,1,100,0.2821,0,305
2020-09-03,"09/03/20 23:45:00",96.7,21.01,21.41,0,20.49,0.7,100,0.2821,0,291
2020-09-03,"09/03/20 23:50:00",96.8,20.96,21.41,0,20.46,0.3,100,0.2821,0,272
2020-09-03,"09/03/20 23:55:00",96.9,20.86,21.41,0,20.38,0.3,100,0.2821,0,251
2020-09-04,"09/04/20 00:00:00",97.1,20.96,21.41,0,20.51,0.7,100,0.2821,0,251
2020-09-04,"09/04/20 00:05:00",97.2,21.01,21.41,0,20.57,0.7,100,0.2821,0.3,251
2020-09-04,"09/04/20 00:10:00",97.2,21.08,21.39,0,20.65,0.7,100,0.2821,0.3,251
2020-09-04,"09/04/20 00:15:00",97.2,21.06,21.39,0,20.62,0.7,100,0.2821,0.3,251
2020-09-04,"09/04/20 00:20:00",97.1,21.17,21.39,0,20.72,1,100,0.2821,0.3,258
2020-09-04,"09/04/20 00:25:00",97,21.17,21.39,0,20.71,1.3,100,0.2821,0.3,250
2020-09-04,"09/04/20 00:30:00",96.9,21.17,21.39,0,20.69,1,100,0.2821,0.3,213
2020-09-04,"09/04/20 00:35:00",96.8,21.15,21.37,0,20.65,1,100,0.2821,0.3,250
2020-09-04,"09/04/20 00:40:00",96.8,21.13,21.37,0,20.63,1,100,0.2821,0.3,296
2020-09-04,"09/04/20 00:45:00",96.7,21.17,21.37,0,20.66,1.3,100,0.2821,0.7,223
2020-09-04,"09/04/20 00:50:00",96.3,21.27,21.37,0,20.68,1,100,0.2821,0.7,278
2020-09-04,"09/04/20 00:55:00",96,21.32,21.34,0,20.68,1,100,0.2821,0.3,279
2020-09-04,"09/04/20 01:00:00",95.6,21.37,21.34,0,20.66,1.3,100,0.2821,0.3,260
2020-09-04,"09/04/20 01:05:00",95.4,21.37,21.34,0,20.63,1,100,0.2821,0.3,258
2020-09-04,"09/04/20 01:10:00",95.2,21.34,21.34,0,20.57,1,100,0.2821,0.3,265
2020-09-04,"09/04/20 01:15:00",95,21.29,21.32,0,20.49,1,100,0.2821,0.3,270
2020-09-04,"09/04/20 01:20:00",94.8,21.27,21.32,0,20.43,1,100,0.2821,0.7,279
2020-09-04,"09/04/20 01:25:00",94.3,21.41,21.32,0,20.49,1.7,100,0.2821,0.7,275
2020-09-04,"09/04/20 01:30:00",93.9,21.41,21.32,0,20.42,1,100,0.2821,0.7,268
2020-09-04,"09/04/20 01:35:00",93.7,21.34,21.32,0,20.31,1.3,100,0.2821,0.7,243
2020-09-04,"09/04/20 01:40:00",93.7,21.17,21.32,0,20.15,1,100,0.2821,0.7,272
2020-09-04,"09/04/20 01:45:00",93.7,21.17,21.29,0,20.15,1.3,100,0.2821,0.3,284
2020-09-04,"09/04/20 01:50:00",93.7,21.15,21.29,0,20.12,1,100,0.2821,0.3,282
2020-09-04,"09/04/20 01:55:00",93.6,21.22,21.29,0,20.18,1,100,0.2821,0.7,282
2020-09-04,"09/04/20 02:00:00",93.5,21.25,21.29,0,20.18,1,100,0.2821,0.7,275
2020-09-04,"09/04/20 02:05:00",93.4,21.17,21.29,0,20.09,1,100,0.2821,0.7,274
2020-09-04,"09/04/20 02:10:00",93.2,21.13,21.27,0,20.01,1,100,0.2821,0.3,274
2020-09-04,"09/04/20 02:15:00",93.2,21.1,21.27,0,19.99,1.3,100,0.2821,0.3,87
2020-09-04,"09/04/20 02:20:00",93.3,20.91,21.27,0,19.82,1,100,0.2821,0,293
2020-09-04,"09/04/20 02:25:00",93.5,20.84,21.27,0,19.78,1,100,0.2821,0.3,296
2020-09-04,"09/04/20 02:30:00",93.5,20.84,21.27,0,19.78,1,100,0.2821,0.7,300
2020-09-04,"09/04/20 02:35:00",93.5,20.67,21.27,0,19.61,1,100,0.2821,0.3,300
2020-09-04,"09/04/20 02:40:00",93.6,20.67,21.25,0,19.63,0.7,100,0.2821,0.3,300
2020-09-04,"09/04/20 02:45:00",93.6,20.6,21.25,0,19.56,0.7,100,0.2821,0.3,300
2020-09-04,"09/04/20 02:50:00",93.5,20.53,21.25,0,19.47,0.7,100,0.2821,0.3,300
2020-09-04,"09/04/20 02:55:00",93.5,20.46,21.25,0,19.4,0.7,100,0.2821,0,300
2020-09-04,"09/04/20 03:00:00",93.4,20.44,21.25,0,19.36,0.7,100,0.2821,0.3,300
2020-09-04,"09/04/20 03:05:00",93.3,20.34,21.25,0,19.25,0.7,100,0.2821,0.3,300
2020-09-04,"09/04/20 03:10:00",93.1,20.36,21.25,0,19.24,1,100,0.2821,0.3,271
2020-09-04,"09/04/20 03:15:00",93,20.29,21.22,0,19.15,0.7,100,0.2824,0,271
2020-09-04,"09/04/20 03:20:00",93.1,20.17,21.22,0,19.05,0,100,0.2821,0,271
2020-09-04,"09/04/20 03:25:00",93.2,20.06,21.22,0,18.95,0.3,100,0.2824,0,271
2020-09-04,"09/04/20 03:30:00",93.1,20.1,21.22,0,18.98,0.7,98.2,0.2821,0,271
2020-09-04,"09/04/20 03:35:00",92.8,20.13,21.22,0,18.95,0.7,66.5,0.2821,0,271
2020-09-04,"09/04/20 03:40:00",92.8,20.1,21.22,0,18.93,0,57.1,0.2821,0,271
2020-09-04,"09/04/20 03:45:00",92.6,20.1,21.2,0,18.89,0,36.5,0.2821,0,271
2020-09-04,"09/04/20 03:50:00",92.4,20.13,21.2,0,18.88,0.3,27.1,0.2821,0,271
2020-09-04,"09/04/20 03:55:00",92.2,20.1,21.2,0,18.82,0.3,25.3,0.2821,0,271
2020-09-04,"09/04/20 04:00:00",92.1,20.1,21.2,0,18.8,0.7,22.9,0.2821,0,323
2020-09-04,"09/04/20 04:05:00",92.1,20.08,21.17,0,18.78,0.3,22.4,0.2821,0,343
2020-09-04,"09/04/20 04:10:00",92.2,20.01,21.17,0,18.73,0.3,22.9,0.2821,0,343
2020-09-04,"09/04/20 04:15:00",92.3,19.86,21.17,0,18.6,0.3,27.1,0.2821,0,343
2020-09-04,"09/04/20 04:20:00",92.1,19.84,21.17,0,18.54,1.3,24.1,0.2821,0,28
2020-09-04,"09/04/20 04:25:00",92.2,19.75,21.17,0,18.47,0.3,24.1,0.2824,0,46
2020-09-04,"09/04/20 04:30:00",91.9,19.72,21.17,0,18.39,1,21.2,0.2824,0.3,39
2020-09-04,"09/04/20 04:35:00",91.5,19.65,21.15,0,18.25,1.3,18.2,0.2824,0.3,31
2020-09-04,"09/04/20 04:40:00",90.9,19.65,21.15,0,18.15,1,16.5,0.2824,0.3,28
2020-09-04,"09/04/20 04:45:00",90.4,19.58,21.15,0,17.99,0.7,15.9,0.2824,0.3,27
2020-09-04,"09/04/20 04:50:00",89.5,19.53,21.15,0,17.78,1,15.3,0.2824,0.3,24
2020-09-04,"09/04/20 04:55:00",88.6,19.48,21.13,0,17.57,1,13.5,0.2824,0.3,6
2020-09-04,"09/04/20 05:00:00",88.3,19.37,21.13,0,17.4,0.7,12.9,0.2821,0.3,0
2020-09-04,"09/04/20 05:05:00",88.2,19.25,21.13,0,17.27,1,12.9,0.2824,0.3,17
2020-09-04,"09/04/20 05:10:00",87.6,19.15,21.13,0,17.07,1.3,12.4,0.2824,0.3,4
2020-09-04,"09/04/20 05:15:00",87.5,19.03,21.13,0,16.93,1,12.9,0.2824,0.3,8
2020-09-04,"09/04/20 05:20:00",87.5,18.89,21.13,0,16.79,1,12.4,0.2824,0.3,354
2020-09-04,"09/04/20 05:25:00",87.5,18.77,21.13,0,16.67,0.7,12.4,0.2821,0.3,351
2020-09-04,"09/04/20 05:30:00",87.3,18.68,21.1,0,16.54,1,12.4,0.2821,0.3,22
2020-09-04,"09/04/20 05:35:00",87.7,18.53,21.1,0,16.47,1.3,13.5,0.2824,0.3,31
2020-09-04,"09/04/20 05:40:00",87.1,18.49,21.1,0,16.32,1.7,11.2,0.2824,0.3,14
2020-09-04,"09/04/20 05:45:00",86.4,18.39,21.08,0,16.1,1.3,11.8,0.2824,0,352
2020-09-04,"09/04/20 05:50:00",86.4,18.25,21.08,0,15.96,1,12.4,0.2824,0.3,122
2020-09-04,"09/04/20 05:55:00",86.9,17.91,21.08,0,15.72,0.3,14.1,0.2821,0,66
2020-09-04,"09/04/20 06:00:00",87,17.68,21.08,0,15.51,1.7,13.5,0.2821,0.3,46
2020-09-04,"09/04/20 06:05:00",87.2,17.61,21.08,0,15.47,1,14.1,0.2821,0,10
2020-09-04,"09/04/20 06:10:00",87.3,17.51,21.06,0,15.4,1.3,12.9,0.2824,0,22
2020-09-04,"09/04/20 06:15:00",87.1,17.42,21.06,0,15.27,0.7,11.8,0.2824,0,15
2020-09-04,"09/04/20 06:20:00",87,17.3,21.06,0,15.13,1,12.9,0.2821,0,3
2020-09-04,"09/04/20 06:25:00",87.1,17.13,21.03,0,14.99,1,14.1,0.2824,0,136
2020-09-04,"09/04/20 06:30:00",87.7,16.84,21.03,0,14.81,0.7,14.7,0.2824,0,157
2020-09-04,"09/04/20 06:35:00",87.7,16.92,21.03,0,14.88,1.3,14.7,0.2824,0,14
2020-09-04,"09/04/20 06:40:00",87.5,16.68,21.03,0,14.61,0.3,15.9,0.2824,0,13
2020-09-04,"09/04/20 06:45:00",87.9,16.39,21.01,0,14.4,0,17.6,0.2824,0,11
2020-09-04,"09/04/20 06:50:00",88.8,16.01,21.01,0,14.18,0,28.8,0.2824,0,11
2020-09-04,"09/04/20 06:55:00",89.3,15.84,21.01,0,14.1,0,34.7,0.2824,0,11
2020-09-04,"09/04/20 07:00:00",89.8,15.72,20.98,0,14.07,0,47.6,0.2824,0,11
2020-09-04,"09/04/20 07:05:00",90.1,15.72,20.98,0,14.12,0,41.8,0.2824,0,11
2020-09-04,"09/04/20 07:10:00",90,15.65,20.98,0,14.04,0,44.7,0.2824,0,11
2020-09-04,"09/04/20 07:15:00",90.4,15.56,20.96,0,14.01,0,44.1,0.2821,0,11
2020-09-04,"09/04/20 07:20:00",90.7,15.56,20.96,0,14.06,0,42.4,0.2824,0,11
2020-09-04,"09/04/20 07:25:00",91,15.58,20.94,0,14.14,0,44.7,0.2824,0,11
2020-09-04,"09/04/20 07:30:00",91.3,15.56,20.94,0,14.16,0,44.7,0.2824,0,11
2020-09-04,"09/04/20 07:35:00",91.3,15.51,20.94,0,14.12,0,51.2,0.2824,0,11
2020-09-04,"09/04/20 07:40:00",91.5,15.53,20.91,0,14.17,0,47.6,0.2824,0,11
2020-09-04,"09/04/20 07:45:00",91.4,15.7,20.89,0,14.32,0,33.5,0.2824,0,11
2020-09-04,"09/04/20 07:50:00",91.3,15.68,20.89,0,14.28,0,20,0.2824,0,11
2020-09-04,"09/04/20 07:55:00",91.6,15.7,20.89,0,14.36,0,21.2,0.2824,0,11
2020-09-04,"09/04/20 08:00:00",91.7,15.65,20.86,0,14.32,0,30,0.2824,0,11
2020-09-04,"09/04/20 08:05:00",92.2,15.8,20.86,0,14.55,0,23.5,0.2824,0,11
2020-09-04,"09/04/20 08:10:00",91.2,16.2,20.84,0,14.78,0,12.4,0.2824,0,11
2020-09-04,"09/04/20 08:15:00",90.3,16.44,20.84,0,14.86,0,11.2,0.2824,0,11
2020-09-04,"09/04/20 08:20:00",90,16.51,20.82,0,14.88,0,11.2,0.2824,0,11
2020-09-04,"09/04/20 08:25:00",89.1,16.63,20.82,0,14.85,0.3,10.6,0.2824,0,11
2020-09-04,"09/04/20 08:30:00",88.8,16.72,20.79,0,14.89,0.3,10.6,0.2824,0,11
2020-09-04,"09/04/20 08:35:00",88.2,16.89,20.79,0,14.95,0,10,0.2824,0,11
2020-09-04,"09/04/20 08:40:00",88.2,16.99,20.77,0,15.04,0.3,10,0.2824,0,11
2020-09-04,"09/04/20 08:45:00",87.7,17.13,20.77,0,15.09,0.7,9.4,0.2824,0,11
2020-09-04,"09/04/20 08:50:00",84.5,17.44,20.75,0,14.82,1,7.6,0.2824,0.3,10
2020-09-04,"09/04/20 08:55:00",84.2,17.68,20.75,0,15,1,7.6,0.2824,0.3,358
2020-09-04,"09/04/20 09:00:00",82.3,18.03,20.72,0,14.99,0.7,7.1,0.2824,0,8
2020-09-04,"09/04/20 09:05:00",81.1,18.49,20.72,0,15.2,1.3,7.1,0.2824,0.3,17
2020-09-04,"09/04/20 09:10:00",81.9,18.65,20.7,0,15.52,0.3,6.5,0.2824,0,17
2020-09-04,"09/04/20 09:15:00",80.7,18.56,20.7,0,15.2,0.3,6.5,0.2824,0,22
2020-09-04,"09/04/20 09:20:00",80.9,18.46,20.67,0,15.14,0.7,6.5,0.2824,0,25
2020-09-04,"09/04/20 09:25:00",80,18.63,20.67,0,15.13,1,5.9,0.2824,0.3,25
2020-09-04,"09/04/20 09:30:00",79.4,18.82,20.65,0,15.2,0.7,5.3,0.2824,0.3,347
2020-09-04,"09/04/20 09:35:00",77.8,19.06,20.65,0,15.11,0.7,5.3,0.2824,0.3,330
2020-09-04,"09/04/20 09:40:00",78.4,19.13,20.65,0,15.3,1,5.3,0.2824,0.3,330
2020-09-04,"09/04/20 09:45:00",77.8,18.96,20.63,0,15.02,0.7,5.3,0.2824,0.3,326
2020-09-04,"09/04/20 09:50:00",77,19.15,20.63,0,15.04,1,5.3,0.2824,0.3,324
2020-09-04,"09/04/20 09:55:00",76.4,19.51,20.63,0,15.27,1,4.7,0.2824,0.3,314
2020-09-04,"09/04/20 10:00:00",75.3,19.98,20.6,0,15.5,0.7,4.7,0.2824,0,307
2020-09-04,"09/04/20 10:05:00",73.9,19.96,20.6,0,15.19,1,4.7,0.2824,0.3,357
2020-09-04,"09/04/20 10:10:00",73,20.15,20.6,0,15.18,1.3,4.7,0.2824,0.3,20
2020-09-04,"09/04/20 10:15:00",71.9,20.17,20.58,0,14.96,1.7,4.7,0.2824,0.7,14
2020-09-04,"09/04/20 10:20:00",71.3,20.13,20.58,0,14.79,1.7,4.7,0.2824,0.7,18
2020-09-04,"09/04/20 10:25:00",71,20.39,20.58,0,14.97,1.7,4.7,0.2824,0.7,4
2020-09-04,"09/04/20 10:30:00",70.2,20.96,20.58,0,15.35,1.3,4.7,0.2824,0.3,156
2020-09-04,"09/04/20 10:35:00",69.4,21.03,20.56,0,15.24,1,4.7,0.2827,0.3,147
2020-09-04,"09/04/20 10:40:00",67.8,21.22,20.56,0,15.06,1.3,4.7,0.2827,0.3,18
2020-09-04,"09/04/20 10:45:00",68,21.53,20.56,0,15.4,0.7,4.7,0.2824,0.3,21
2020-09-04,"09/04/20 10:50:00",66.9,21.6,20.56,0,15.21,1,4.7,0.2827,0.3,32
2020-09-04,"09/04/20 10:55:00",67.9,21.06,20.56,0,14.92,1,4.7,0.2827,0.3,13
2020-09-04,"09/04/20 11:00:00",68,21.41,20.56,0,15.28,1,4.7,0.2827,0.3,348
2020-09-04,"09/04/20 11:05:00",67,21.29,20.56,0,14.94,1.3,4.7,0.2827,0.3,298
2020-09-04,"09/04/20 11:10:00",65.2,21.63,20.56,0,14.83,1,4.7,0.2827,0.3,285
2020-09-04,"09/04/20 11:15:00",65,21.58,20.53,0,14.74,1.7,4.7,0.2827,0.7,17
2020-09-04,"09/04/20 11:20:00",64.3,22.2,20.56,0,15.16,2,4.7,0.2827,0.3,263
2020-09-04,"09/04/20 11:25:00",64.1,22.39,20.56,0,15.29,1,4.7,0.2827,0.3,268
2020-09-04,"09/04/20 11:30:00",62.3,22.15,20.56,0,14.63,1,4.7,0.2827,0.3,338
2020-09-04,"09/04/20 11:35:00",62.8,21.77,20.53,0,14.39,1.3,4.7,0.2827,0.7,329
2020-09-04,"09/04/20 11:40:00",63,21.75,20.56,0,14.41,1.7,4.7,0.2827,0.7,313
2020-09-04,"09/04/20 11:45:00",61.5,21.82,20.53,0,14.11,1.3,4.7,0.2827,0.7,281
2020-09-04,"09/04/20 11:50:00",62.1,21.91,20.53,0,14.35,2,4.7,0.2827,1,271
2020-09-04,"09/04/20 11:55:00",62,21.65,20.56,0,14.08,1.3,4.7,0.2827,0.7,313
2020-09-04,"09/04/20 12:00:00",61.3,21.99,20.56,0,14.22,1.7,4.7,0.2827,0.7,329
2020-09-04,"09/04/20 12:05:00",60.9,22.3,20.56,0,14.41,1.7,4.7,0.2827,0.7,340
2020-09-04,"09/04/20 12:10:00",58.5,22.68,20.58,0,14.15,1.7,4.7,0.2827,0.7,288
2020-09-04,"09/04/20 12:15:00",57.8,22.56,20.58,0,13.85,1.7,4.7,0.2824,0.7,289
2020-09-04,"09/04/20 12:20:00",56.4,22.78,20.58,0,13.67,1,4.7,0.2824,0.3,333
2020-09-04,"09/04/20 12:25:00",55,22.39,20.6,0,12.93,1.3,4.7,0.2824,0.7,314
2020-09-04,"09/04/20 12:30:00",55.1,22.63,20.6,0,13.18,2,4.7,0.2824,0.7,6
2020-09-04,"09/04/20 12:35:00",54.6,22.87,20.63,0,13.26,2,4.7,0.2824,0.7,209
2020-09-04,"09/04/20 12:40:00",55,22.82,20.63,0,13.33,1.3,4.7,0.2824,0.7,285
2020-09-04,"09/04/20 12:45:00",54.1,22.58,20.65,0,12.86,1.3,4.1,0.2824,0.7,352
2020-09-04,"09/04/20 12:50:00",52.5,22.63,20.67,0,12.44,1.3,4.1,0.2824,0.7,326
2020-09-04,"09/04/20 12:55:00",51.2,22.73,20.67,0,12.15,1.7,4.1,0.2824,0.7,309
2020-09-04,"09/04/20 13:00:00",52.3,23.33,20.7,0,13.03,1.3,4.7,0.2824,0.7,340
2020-09-04,"09/04/20 13:05:00",51.9,22.87,20.72,0,12.49,2,4.1,0.2821,0.7,343
2020-09-04,"09/04/20 13:10:00",51.5,22.85,20.72,0,12.35,1.7,4.1,0.2821,1,293
2020-09-04,"09/04/20 13:15:00",49.7,23.02,20.75,0,11.96,1.7,4.7,0.2821,0.7,293
2020-09-04,"09/04/20 13:20:00",51.2,23.02,20.77,0,12.41,1.7,4.1,0.2821,0.7,336
2020-09-04,"09/04/20 13:25:00",49.3,23.18,20.79,0,11.99,2,4.1,0.2821,1,288
2020-09-04,"09/04/20 13:30:00",49.9,23.33,20.79,0,12.31,2,4.1,0.2817,0.7,160
2020-09-04,"09/04/20 13:35:00",49.8,23.5,20.82,0,12.43,1.3,4.1,0.2821,0.7,324
2020-09-04,"09/04/20 13:40:00",49,23.42,20.84,0,12.12,2,4.1,0.2821,0.7,309
2020-09-04,"09/04/20 13:45:00",50,23.83,20.86,0,12.8,1,4.1,0.2817,0.3,20
2020-09-04,"09/04/20 13:50:00",48.9,23.88,20.89,0,12.51,1.3,4.1,0.2817,0.7,344
2020-09-04,"09/04/20 13:55:00",46.9,23.79,20.91,0,11.78,1.7,4.1,0.2817,0.7,268
2020-09-04,"09/04/20 14:00:00",48.5,23.64,20.91,0,12.16,1.3,4.1,0.2817,0.7,271
2020-09-04,"09/04/20 14:05:00",48.6,23.64,20.94,0,12.19,1.3,4.1,0.2817,0.7,250
2020-09-04,"09/04/20 14:10:00",49.2,23.66,20.96,0,12.4,1.3,4.1,0.2817,0.7,282
2020-09-04,"09/04/20 14:15:00",49.7,24.17,20.98,0,13.02,2.7,4.1,0.2813,0.7,257
2020-09-04,"09/04/20 14:20:00",49.8,24.29,21.01,0,13.16,1.3,4.1,0.2813,0.3,305
2020-09-04,"09/04/20 14:25:00",49.8,23.83,21.01,0,12.74,3,4.1,0.2813,1,348
2020-09-04,"09/04/20 14:30:00",48.7,23.3,21.03,0,11.92,2,4.1,0.2813,1,327
2020-09-04,"09/04/20 14:35:00",49.7,23.4,21.06,0,12.31,1.7,4.1,0.2813,0.3,348
2020-09-04,"09/04/20 14:40:00",50.1,23.64,21.08,0,12.66,1.3,4.1,0.2813,0.7,296
2020-09-04,"09/04/20 14:45:00",48.8,23.64,21.1,0,12.26,2.7,4.1,0.281,0.7,317
2020-09-04,"09/04/20 14:50:00",48.6,23.74,21.13,0,12.28,1.7,4.1,0.281,0.3,51
2020-09-04,"09/04/20 14:55:00",48.8,23.5,21.13,0,12.12,2.3,4.1,0.281,0.7,316
2020-09-04,"09/04/20 15:00:00",49.8,23.3,21.15,0,12.26,1.7,4.1,0.281,1,293
2020-09-04,"09/04/20 15:05:00",49.1,23.47,21.17,0,12.19,2,4.1,0.281,0.7,288
2020-09-04,"09/04/20 15:10:00",49.5,23.26,21.2,0,12.12,1.7,4.1,0.281,1,295
2020-09-04,"09/04/20 15:15:00",48.5,23.66,21.22,0,12.18,1.3,4.1,0.281,0.7,281
2020-09-04,"09/04/20 15:20:00",48.1,23.18,21.22,0,11.62,2.3,3.5,0.2806,1,288
2020-09-04,"09/04/20 15:25:00",47.2,23.23,21.27,0,11.38,2.3,3.5,0.281,1,293
2020-09-04,"09/04/20 15:30:00",48.2,23.57,21.27,0,12,2,3.5,0.2806,0.7,303
2020-09-04,"09/04/20 15:35:00",47.1,23.47,21.29,0,11.56,2,3.5,0.2806,0.7,293
2020-09-04,"09/04/20 15:40:00",46.3,23.79,21.32,0,11.59,1.3,4.1,0.2806,0.3,267
2020-09-04,"09/04/20 15:45:00",45.4,23.66,21.34,0,11.18,1.7,3.5,0.2806,1,293
2020-09-04,"09/04/20 15:50:00",44.8,23.5,21.37,0,10.83,2,3.5,0.2806,0.7,333
2020-09-04,"09/04/20 15:55:00",44.1,23.47,21.37,0,10.57,1.7,3.5,0.2806,0.3,0
2020-09-04,"09/04/20 16:00:00",43.3,23.47,21.39,0,10.3,2.3,3.5,0.2806,1,293
2020-09-04,"09/04/20 16:05:00",42.6,23.47,21.41,0,10.05,1.7,3.5,0.2806,1,292
2020-09-04,"09/04/20 16:10:00",44.5,23.5,21.41,0,10.73,2.3,3.5,0.2806,1,279
2020-09-04,"09/04/20 16:15:00",45.3,23.59,21.44,0,11.08,2.3,3.5,0.2803,1,267
2020-09-04,"09/04/20 16:20:00",45.5,23.3,21.44,0,10.89,2,2.9,0.2803,1,272
2020-09-04,"09/04/20 16:25:00",44.9,23.14,21.46,0,10.54,1,2.9,0.2806,0.3,21
2020-09-04,"09/04/20 16:30:00",45.5,22.87,21.46,0,10.5,1.3,2.9,0.2803,0.7,39
2020-09-04,"09/04/20 16:35:00",45.4,22.56,21.49,0,10.18,2,2.9,0.2803,1,329
2020-09-04,"09/04/20 16:40:00",45.2,22.49,21.49,0,10.05,1.7,2.9,0.2803,0.7,350
2020-09-04,"09/04/20 16:45:00",45.3,22.49,21.49,0,10.08,1.7,2.9,0.2803,0.7,302
2020-09-04,"09/04/20 16:50:00",45.5,22.49,21.49,0,10.15,2,2.9,0.2803,0.7,350
2020-09-04,"09/04/20 16:55:00",47.4,22.61,21.49,0,10.87,1,2.9,0.2803,0.7,307
